"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
38, NCT04371276, Seroepidemiology of Viral Hepatitis in Hong Kong, , Enrolling by invitation, No Results Available, Viral Hepatitis, Other: No intervention, hepatitis B infection prevalence|hepatitis A immunity prevalence, Chinese University of Hong Kong, All, Child, Adult, Older Adult, , 3981, Other, Observational, Observational Model: Ecologic or Community|Time Perspective: Cross-Sectional, 17160962, September 1, 2018, July 31, 2021, May 31, 2022, May 1, 2020, , January 27, 2021, Prince of Wales Hospital, Hong Kong, Hong Kong, China, , https://ClinicalTrials.gov/show/NCT04371276
2270, NCT03525119, Immunogenicity and Safety of Tetravalent Dengue Vaccine (TDV) Co-administered With an Hepatitis A Virus Vaccine, , Completed, Has Results, Healthy Volunteers, Biological: TDV|Biological: HAV Vaccine|Biological: TDV Placebo|Biological: HAV Vaccine Placebo, Percentage of Participants HAV/Dengue Virus (DENV)-Naive at Baseline Who Are Seroprotected Against HAV at Day 30|Geometric Mean Titers (GMTs) of Neutralizing Antibodies for Each of the 4 Dengue Serotypes at Day 30 and Day 120 in Participants HAV/DENV-naive at Baseline|Percentage of Participants HAV/DENV-naive at Baseline Who Are Seropositive for Each of the 4 Dengue Serotypes at Day 30 and Day 120|Geometric Mean Concentrations (GMC) of Anti-HAV Antibodies at Day 30 in Participants HAV/DENV-naive at Baseline|Percentage of Participants With Solicited (Local Injection) Site Adverse Events (AEs) by Severity After Each Vaccination|Percentage of Participants With Solicited Systemic Adverse Events (AEs) by Severity After Each Vaccination|Percentage of Participants With Any Unsolicited Adverse Events (AEs) After Each Vaccination|Percentage of Participants With Serious Adverse Events (SAEs)|Percentage of Participants With Medically Attended AEs (MAAEs), Takeda, All, 18 Years to 60 Years   (Adult), Phase 3, 900, Industry, Interventional, Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Investigator, Outcomes Assessor)|Primary Purpose: Prevention, DEN-314|2017-001071-23|U1111-1192-7761|18/NW/0008, May 16, 2018, October 3, 2018, July 9, 2019, May 15, 2018, July 13, 2020, July 13, 2020, Synexus - Midlands, Edgbaston, Birmingham, United Kingdom|Synexus - Lancashire, Chorley, Lancashire, United Kingdom|Synexus - Merseyside, Waterloo, Liverpool, United Kingdom|Royal Hallamshire Hospital, Sheffield, Yorkshire, United Kingdom|Synexus - Wales, Cardiff, United Kingdom|Synexus - Scotland, Glasgow, United Kingdom|North East Clinical Research Centre, Hexham General Hospital, Hexham, United Kingdom|Synexus - Manchester, Manchester, United Kingdom|Synexus - Thames Valley, Reading, United Kingdom|North Tees Clinical Research Centre, Middlefield Centre, University Hospital of North Tees, Stockton-on-Tees, United Kingdom, "Study Protocol", https://ClinicalTrials.gov/ProvidedDocs/19/NCT03525119/Prot_000.pdf|"Statistical Analysis Plan", https://ClinicalTrials.gov/ProvidedDocs/19/NCT03525119/SAP_001.pdf, https://ClinicalTrials.gov/show/NCT03525119
2428, NCT04106518, Study of Genetic Determinants in Alcoholic Hepatitis and Establishment of a Multicenter Prospective Cohort of Patients With Alcoholic Liver Disease, COMADHAA, Recruiting, No Results Available, Alcoholic Liver Disease|Severe Alcoholic Hepatitis|Alcoholic Cirrhosis, , Prevalence of alcoholic hepatitis in heavy drinkers with jaundice|Survival|Change in serum total bilirubin|Change in serum creatinine|Change in MELD (Model for End-stage Liver Disease)score|Identification of inflammatory and biochemical profiles of patients with severe, non-severe and cirrhotic alcoholic hepatitis, based on the constitution of a biobank (serum and plasma)|Identification of the genetic profiles of individuals with severe, non-severe and cirrhotic alcoholic hepatitis( blood sample)|Measurement of diagnostic performance (area under the ROC curve), University Hospital, Lille, All, 18 Years and older   (Adult, Older Adult), , 447, Other, Observational, Observational Model: Cohort|Time Perspective: Prospective, 2017_51|2018-A02286-49, October 23, 2019, October 2022, October 2022, September 27, 2019, , November 18, 2020, Chru Besancon, Besançon, France|Hôpital Jean Verdier, AH-HP, Bondy, France|Centre Hospitalier Universitaire, Caen, France|Hôpital Claude Huriez, CHU, Lille, France|Chu Montpellier, Montpellier, France, , https://ClinicalTrials.gov/show/NCT04106518
2504, NCT00598416, Psychoeducation for Hepatitis and Alcohol Behaviors, , Completed, No Results Available, Hepatitis C|Substance Abuse, Behavioral: Family-Responsive Psychoeducation Program (PERF), Increased treatment readiness and better treatment adherence for treatment of HCV.|Better management of substance abuse and other psychiatric disorders.|Better social functioning and increased quality of life., National Institute on Alcohol Abuse and Alcoholism (NIAAA), All, 18 Years and older   (Adult, Older Adult), Not Applicable, 556, NIH, Interventional, Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Supportive Care, NIAAA-NORTH-AA015201|R01AA015201, September 2006, August 2013, August 2013, January 21, 2008, , November 4, 2014, Washington University School of Medicine, St. Louis, Missouri, United States, , https://ClinicalTrials.gov/show/NCT00598416
2570, NCT02375867, Steroids in Fulminant Hepatitis A in the Pediatric Age Group, , Completed, No Results Available, Fulminant Hepatic Failure, Drug: prednisolone|Drug: methylprednisolone, Side effect 1 Number of patients with anaphylaxis|Side effect 2 Number of patients with angioedema|Side effect 3 Number of patients with cardiac arrest|Side effect 4 Number of patients with arrhythmias|Side effect 5 Number of patients with circulatory collapse|Side effect 6 Number of patients with congestive heart failure|Side effect 7 Number of patients with pulmonary edema|Side effect 8 Number of patients with pancreatitis|Efficacy 1 Number of survivors|Efficacy 2 Number of deaths|Efficacy 3 serum prothrombin time|Efficacy 3 grade of encephalopathy|Efficacy 4 duration of encephalopathy, National Liver Institute, Egypt|Quesna Central Hospital, Ministry Of Health, Egypt, All, up to 18 Years   (Child, Adult), Phase 4, 33, Other, Interventional, Allocation: Randomized|Intervention Model: Factorial Assignment|Masking: None (Open Label)|Primary Purpose: Treatment, NLI-FHF-S-PED, January 2015, August 2017, September 2017, March 3, 2015, , December 17, 2018, National Liver Institute, Menoufia, Egypt, "Study Protocol and Statistical Analysis Plan", https://ClinicalTrials.gov/ProvidedDocs/67/NCT02375867/Prot_SAP_001.pdf, https://ClinicalTrials.gov/show/NCT02375867
2634, NCT02588560, Viral Load Changes in Lymphoma Patients With HCV Infection After Chemotherapy, , Unknown status, No Results Available, Lymphoma|Hepatitis C Antibodies|Drug Therapy, , Number of Participants with Increasing HCV RNA Level and Developing Hepatitis after Chemotherapy|Number of Participants with Detectable Viremia and Developing Hepatitis after Chemotherapy|Interval (months) between Peak HCV RNA Level and Hepatitis|Increase (log) of HCV Viral Load between Baseline and after Chemotherapy|Number of Participants with Hepatitis after Chemotherapy|Number of Participants with Severe Hepatitis after Chemotherapy|Number of Participants with Chemotherapy Interruption due to Hepatotoxicity|Number of Participants with Early Stop of Chemotherapy due to Hepatotoxicity, Chang Gung Memorial Hospital, All, 20 Years and older   (Adult, Older Adult), , 38, Other, Observational, Observational Model: Case-Only|Time Perspective: Prospective, 103-7486B, September 2015, August 2019, August 2019, October 28, 2015, , October 28, 2015, , , https://ClinicalTrials.gov/show/NCT02588560
2673, NCT02907905, Epidemiology of Viral Hepatitis Among Subjects in Precarious, , Recruiting, No Results Available, Social Insecurity, Biological: capillary sampling, serology HBV|serology HCV|serology HAV, University Hospital, Montpellier, All, 18 Years to 100 Years   (Adult, Older Adult), Not Applicable, 200, Other, Interventional, Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Diagnostic, 9609, March 1, 2016, November 1, 2019, December 1, 2019, September 20, 2016, , August 7, 2019, DUCOS, Montpellier, France, , https://ClinicalTrials.gov/show/NCT02907905
2937, NCT00216229, Twinrix Alternative Schedule Study, , Unknown status, No Results Available, Antibody Response After Vaccination, Biological: Combined vaccine against hepatitis A and B (Twinrix), Anti-HBs antibodies concentration 1 month after 3th vaccine dose|Natural evolution of anti-HBs antibodies concentration between 2nd and 3th vaccine dose (5-11 months), IDEWE Occupational Health Services|GlaxoSmithKline, All, 18 Years and older   (Adult, Older Adult), Phase 4, 400, Other|Industry, Interventional, Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention, IDEWE-301|04-033, September 2004, , February 2006, September 22, 2005, , December 14, 2005, IDEWE, Leuven, Belgium, , https://ClinicalTrials.gov/show/NCT00216229
3085, NCT01528280, Humoral and Cellular Response in Shift Workers, , Completed, No Results Available, Other Condition That May be a Focus of Clinical Attention, Biological: Vaccination against hepatitis A|Other: No Intervention, Antibodies against hepatitis A virus (anti-HAV)|Intracellular cytokines|Catecholamines|Prolactin|Growth hormone|Cortisol|Sleep disorders, Federal University of São Paulo|Fundação de Amparo à Pesquisa do Estado de São Paulo, Male, 18 Years to 55 Years   (Adult), Not Applicable, 34, Other, Interventional, Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science, CEPE2012FRuiz, January 2013, September 2014, December 2016, February 8, 2012, , January 11, 2018, Centro de Estudos em Psicobiologia e Exercicio _ CEPE, Sao Paulo, SP, Brazil|Centro de Estudos em Psicobiologia e Exercicio - CEPE, Sao Paulo, Brazil, , https://ClinicalTrials.gov/show/NCT01528280
3420, NCT00393276, Determining Responses to Two Different Vaccines in HIV and HCV Infected Individuals, , Completed, No Results Available, HIV Infections|Hepatitis C, Biological: Twinrix|Biological: Decavac, B-cell humoral responses|T-cell responses as reflected by hepatitis B and tetanus antibody titers|Dendritic cell, B-cell, and T-cell functional markers|B-cell functional marker|T-cell responses to hepatitis A, hepatitis B, and tetanus antigens|Longitudinal serum antibody titers to hepatitis A, hepatitis B, and tetanus (B-cell responses)|CD4/CD8 and HCV genotype|Baseline antibody status for hepatitis B core antigen (anti-HBc), National Institute of Allergy and Infectious Diseases (NIAID)|AIDS Clinical Trials Group, All, 18 Years to 65 Years   (Adult, Older Adult), Phase 1, 29, NIH|Other, Interventional, Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Prevention, A5232|10154|1R21AI066957-01|ACTG A5232, August 2007, July 2009, July 2009, October 27, 2006, , December 9, 2014, UCSD Antiviral Research Center CRS, San Diego, California, United States|Ucsf Aids Crs, San Francisco, California, United States|University of Colorado Hospital CRS, Aurora, Colorado, United States|IHV Baltimore Treatment CRS, Baltimore, Maryland, United States|Massachusetts General Hospital Clinical Research Site (MGH CRS) CRS, Boston, Massachusetts, United States|Columbia P&S CRS, New York, New York, United States|Duke Univ. Med. Ctr. Adult CRS, Durham, North Carolina, United States|Case CRS, Cleveland, Ohio, United States|MetroHealth CRS, Cleveland, Ohio, United States|The Ohio State University Medical Center, Columbus, Ohio, United States|Trinity Health and Wellness Center CRS, Dallas, Texas, United States|Puerto Rico AIDS Clinical Trials Unit CRS, San Juan, Puerto Rico, , https://ClinicalTrials.gov/show/NCT00393276
3496, NCT00005304, Delta Hepatitis and Liver Disease in Hemophiliacs, , Completed, No Results Available, Blood Disease|Hepatitis, Viral, Human|Hemophilia A|Liver Diseases, , , Baylor College of Medicine|National Heart, Lung, and Blood Institute (NHLBI), Male, up to 100 Years   (Child, Adult, Older Adult), , , Other|NIH, Observational, , 3005|R01HL037951, September 1986, , September 1991, May 26, 2000, , April 7, 2020, , , https://ClinicalTrials.gov/show/NCT00005304
3550, NCT00688389, Investigation of the Immuno-regulation and Viral Hepatitis Among Patients With or After Dengue Fever Infection, , Unknown status, No Results Available, Dengue Fever, Other: case/control, 檢查肝臟、腎臟及其他生化功能，並分析宿主免疫調控及血小板變化機致, Kaohsiung Medical University Chung-Ho Memorial Hospital|Centers for Disease Control and Prevention, All, Child, Adult, Older Adult, , 700, Other|U.S. Fed, Observational, Observational Model: Case-Control|Time Perspective: Other, KMUH-IRB-960195_1|CB9615, July 2007, December 31, 2020, December 31, 2020, June 2, 2008, , February 28, 2019, Kaoshing Medical University Chung-Ho Memorial Hospital, Kaohsiung, Taiwan, , https://ClinicalTrials.gov/show/NCT00688389
3620, NCT04268173, Community-Based, Client-Centered Prevention Homes to Address the Rural Opioid Epidemic- Aim 3, , Suspended, No Results Available, Drug Use Disorders|Hepatitis C|Harm Reduction|Opioid-use Disorder, Other: Community-Based, Client-Centered Prevention Home, Change in the addiction treatment accessibility and utilization as assessed by change in Likert scale|Change in the addiction treatment accessibility and utilization as assessed by change in frequency of "Yes" answers|Change in the risk of viral hepatitis as assessed by change in Likert scale|Change in the risk of HIV as assessed by change in Likert scale|Change in the risk of HIV as assessed by risky behavior frequencies|Change in the risk of drug overdose as assessed by change in Likert scale|Change in smoking frequency as assessed by self-reported behaviors|Change in Self-stigma as assessed by change in Likert scale|Change in the risk of drug overdose as assessed by change in frequency of narcan distribution|Change in the treatment frequency of viral hepatitis as assessed by Wisconsin(WI) surveillance databases and Medicaid data., University of Wisconsin, Madison|Tulane University|National Institute on Drug Abuse (NIDA), All, 18 Years and older   (Adult, Older Adult), Phase 3, 500, Other|NIH, Interventional, Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Health Services Research, 2017-0866|UH3DA044826|A534265|SMPH/MEDICINE/INFECT DIS, March 12, 2020, July 31, 2022, July 31, 2022, February 13, 2020, , June 2, 2020, Vivent Health, Appleton, Wisconsin, United States|Vivent Health, Eau Claire, Wisconsin, United States|Vivent Health, Green Bay, Wisconsin, United States|Vivent Health, La Crosse, Wisconsin, United States|University of Wisconsin, Madison, Madison, Wisconsin, United States|Vivent Health, Schofield, Wisconsin, United States|Vivent Health, Superior, Wisconsin, United States, , https://ClinicalTrials.gov/show/NCT04268173
3686, NCT01947465, Immunogenicity and Safety of Vaccinations in Immunocompromised Persons, , Completed, No Results Available, Arthritis, Rheumatoid|Spondylarthritis|Vasculitis, Biological: Hepatitis A vaccine and tetanus vaccine, Immunogenicity of hepatitis A and tetanus vaccination in patients with rheumatoid arthritis, axial spondyloarthritis and vasculitis and in healthy controls|Safety of tetanus and hepatitis A vaccines in patients with rheumatoid arthritis, axial spondyloarthritis and vasculitis and in healthy controls, University of Zurich|University of Basel|Swiss Tropical & Public Health Institute|University of Bern|University Hospital, Geneva|Cantonal Hospital of St. Gallen|Cantonal Hospital of Aarau, Switzerland, All, 18 Years and older   (Adult, Older Adult), , 645, Other, Observational, Observational Model: Cohort|Time Perspective: Prospective, CS_2013_01, October 2013, December 2015, February 2016, September 20, 2013, , February 25, 2016, Cantonal Hospital Aarau, Division of Rheumatology, Aarau, Aargau, Switzerland|University Hospital of Basel, Rheumatology Division, Basel, Basel Town, Switzerland|Swiss Tropical and Public Health Institute, Basel, Basel Town, Switzerland|University of Bern, Inselspital, Division of Infectious Diseases and Travel Medicine, Bern, Switzerland|University of Bern, Inselspital, Division of Rheumatology, Bern, Switzerland|University of Geneva, University Hospitals, Division of Rheumatology, Geneva, Switzerland|University of Geneva, University Hospitals, Service de Médecine Tropicale et Humanitaire, Geneva, Switzerland|Cantonal Hospital St. Gallen, Division of Rheumatology, St. Gallen, Switzerland|University of Zurich, Epidemiology, Biostatistics and Prevention Institute, Divison of Infectious Diseases, Zürich, Switzerland|University of Zurich, University Hopsital, Divison of Rheumatology, Zürich, Switzerland, , https://ClinicalTrials.gov/show/NCT01947465
3690, NCT00578175, Immunogenicity and Safety of GlaxoSmithKline Biologicals' MMRV Vaccine vs. ProQuad® in Children 12-14 Months of Age, , Completed, Has Results, Varicella|Rubella|Mumps|Measles, Biological: Priorix-Tetra™ (MMRV vaccine 208136)|Biological: ProQuad®|Biological: Havrix®|Biological: Prevnar®, Number of Subjects With Seroresponse for Antibodies to Varicella Virus (VZV)|Concentration of Antibodies to Varicella Virus (VZV)|Number of Subjects With Seroresponse for Antibodies to Mumps Virus|Number of Subjects With Seroresponse for Antibodies to Measles Virus|Number of Subjects With Seroresponse for Antibodies to Rubella Virus|Concentration of Antibodies to Hepatitis A Virus (HAV)|Concentration of Antibodies to S. Pneumoniae Serotypes 4, 6B, 9V, 14, 18C, 19F and 23F|Antibody Titers to Mumps Virus|Concentration of Antibodies to Measles Virus|Concentration of Antibodies to Rubella Virus|Number of Subjects With Vaccine Response to Havrix|Number of Subjects With Concentration of Antibodies to S. Pneumoniae Serotypes 4, 6B, 9V, 14, 18C, 19F and 23F Equal or Above the Cut-off Value|Number of Subjects Reporting Solicited Local Symptoms|Number of Subjects Reporting Fever ≥ 38.0°C/100.4°F and > 39.5°C/103.1°F During the 15-day Follow up Period After Vaccination|Number of Subjects Reporting Fever ≥ 38.0°C/100.4°F and > 39.5°C/103.1°F During the 43-day Follow-up Period After Vaccination|Number of Subjects Reporting Investigator-confirmed Measles/Rubella-like Rash|Number of Subjects Reporting Investigator-confirmed Varicella-like Rash|Number of Subjects Reporting Investigator-confirmed Parotid/Salivary Gland Swelling|Number of Subjects Reporting Unsolicited Adverse Events and Medically-attended Adverse Events (Excluding Rash and Parotid/Salivary Gland Swelling)|Number of Subjects Reporting New Onset Chronic Illnesses and Conditions Prompting Emergency Room Visits|Number of Subjects Reporting Serious Adverse Events, GlaxoSmithKline, All, 12 Months to 14 Months   (Child), Phase 2, 1851, Industry, Interventional, Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Prevention, 110058, November 20, 2007, February 24, 2009, March 17, 2009, December 21, 2007, August 26, 2010, October 9, 2018, GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Tuscaloosa, Alabama, United States|GSK Investigational Site, Phoenix, Arizona, United States|GSK Investigational Site, Benton, Arkansas, United States|GSK Investigational Site, Jonesboro, Arkansas, United States|GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, Anaheim, California, United States|GSK Investigational Site, Anaheim, California, United States|GSK Investigational Site, Buena Park, California, United States|GSK Investigational Site, Downey, California, United States|GSK Investigational Site, Fountain Valley, California, United States|GSK Investigational Site, Fremont, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, Hayward, California, United States|GSK Investigational Site, Huntington Beach, California, United States|GSK Investigational Site, Lakewood, California, United States|GSK Investigational Site, Oakland, California, United States|GSK Investigational Site, Paramount, California, United States|GSK Investigational Site, Pleasanton, California, United States|GSK Investigational Site, San Francisco, California, United States|GSK Investigational Site, San Jose, California, United States|GSK Investigational Site, Torrance, California, United States|GSK Investigational Site, Vacaville, California, United States|GSK Investigational Site, West Covina, California, United States|GSK Investigational Site, Centennial, Colorado, United States|GSK Investigational Site, Thornton, Colorado, United States|GSK Investigational Site, Westminster, Colorado, United States|GSK Investigational Site, Boynton Beach, Florida, United States|GSK Investigational Site, Opa-locka, Florida, United States|GSK Investigational Site, Plantation, Florida, United States|GSK Investigational Site, West Palm Beach, Florida, United States|GSK Investigational Site, Carrollton, Georgia, United States|GSK Investigational Site, Dalton, Georgia, United States|GSK Investigational Site, Marietta, Georgia, United States|GSK Investigational Site, Tifton, Georgia, United States|GSK Investigational Site, Tucker, Georgia, United States|GSK Investigational Site, Woodstock, Georgia, United States|GSK Investigational Site, Honolulu, Hawaii, United States|GSK Investigational Site, Honolulu, Hawaii, United States|GSK Investigational Site, Nampa, Idaho, United States|GSK Investigational Site, DeKalb, Illinois, United States|GSK Investigational Site, Fishers, Indiana, United States|GSK Investigational Site, Indianapolis, Indiana, United States|GSK Investigational Site, Lafayette, Indiana, United States|GSK Investigational Site, New Albany, Indiana, United States|GSK Investigational Site, Dubuque, Iowa, United States|GSK Investigational Site, Dubuque, Iowa, United States|GSK Investigational Site, Waukee, Iowa, United States|GSK Investigational Site, West Des Moines, Iowa, United States|GSK Investigational Site, Arkansas City, Kansas, United States|GSK Investigational Site, Overland Park, Kansas, United States|GSK Investigational Site, Topeka, Kansas, United States|GSK Investigational Site, Wichita, Kansas, United States|GSK Investigational Site, Bardstown, Kentucky, United States|GSK Investigational Site, Lexington, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Owensboro, Kentucky, United States|GSK Investigational Site, Springfield, Kentucky, United States|GSK Investigational Site, Baltimore, Maryland, United States|GSK Investigational Site, Frederick, Maryland, United States|GSK Investigational Site, Fall River, Massachusetts, United States|GSK Investigational Site, Woburn, Massachusetts, United States|GSK Investigational Site, Kalamazoo, Michigan, United States|GSK Investigational Site, Niles, Michigan, United States|GSK Investigational Site, Portage, Michigan, United States|GSK Investigational Site, Richland, Michigan, United States|GSK Investigational Site, Stevensville, Michigan, United States|GSK Investigational Site, Brainerd, Minnesota, United States|GSK Investigational Site, Saint Paul, Minnesota, United States|GSK Investigational Site, Bridgeton, Missouri, United States|GSK Investigational Site, Columbia, Missouri, United States|GSK Investigational Site, Kansas City, Missouri, United States|GSK Investigational Site, Bellevue, Nebraska, United States|GSK Investigational Site, Omaha, Nebraska, United States|GSK Investigational Site, Omaha, Nebraska, United States|GSK Investigational Site, Henderson, Nevada, United States|GSK Investigational Site, Las Vegas, Nevada, United States|GSK Investigational Site, White House Station, New Jersey, United States|GSK Investigational Site, Johnson City, New York, United States|GSK Investigational Site, Lake Success, New York, United States|GSK Investigational Site, Mineola, New York, United States|GSK Investigational Site, Rochester, New York, United States|GSK Investigational Site, Stony Brook, New York, United States|GSK Investigational Site, Syracuse, New York, United States|GSK Investigational Site, Utica, New York, United States|GSK Investigational Site, Boone, North Carolina, United States|GSK Investigational Site, Cary, North Carolina, United States|GSK Investigational Site, Raleigh, North Carolina, United States|GSK Investigational Site, Sylva, North Carolina, United States|GSK Investigational Site, Fargo, North Dakota, United States|GSK Investigational Site, Minot, North Dakota, United States|GSK Investigational Site, Cincinnati, Ohio, United States|GSK Investigational Site, Dayton, Ohio, United States|GSK Investigational Site, Fairfield, Ohio, United States|GSK Investigational Site, Huber Heights, Ohio, United States|GSK Investigational Site, Tulsa, Oklahoma, United States|GSK Investigational Site, Eugene, Oregon, United States|GSK Investigational Site, Gresham, Oregon, United States|GSK Investigational Site, Altoona, Pennsylvania, United States|GSK Investigational Site, East Norriton, Pennsylvania, United States|GSK Investigational Site, Kittanning, Pennsylvania, United States|GSK Investigational Site, Latrobe, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Sellersville, Pennsylvania, United States|GSK Investigational Site, Uniontown, Pennsylvania, United States|GSK Investigational Site, Wexford, Pennsylvania, United States|GSK Investigational Site, Charleston, South Carolina, United States|GSK Investigational Site, Brentwood, Tennessee, United States|GSK Investigational Site, Bristol, Tennessee, United States|GSK Investigational Site, Kingsport, Tennessee, United States|GSK Investigational Site, Nashville, Tennessee, United States|GSK Investigational Site, Amarillo, Texas, United States|GSK Investigational Site, Bryan, Texas, United States|GSK Investigational Site, Corpus Christi, Texas, United States|GSK Investigational Site, Lubbock, Texas, United States|GSK Investigational Site, San Antonio, Texas, United States|GSK Investigational Site, San Antonio, Texas, United States|GSK Investigational Site, San Antonio, Texas, United States|GSK Investigational Site, San Antonio, Texas, United States|GSK Investigational Site, Sugar Land, Texas, United States|GSK Investigational Site, Layton, Utah, United States|GSK Investigational Site, Ogden, Utah, United States|GSK Investigational Site, Provo, Utah, United States|GSK Investigational Site, Saint George, Utah, United States|GSK Investigational Site, South Jordan, Utah, United States|GSK Investigational Site, West Jordan, Utah, United States|GSK Investigational Site, Charlottesville, Virginia, United States|GSK Investigational Site, Charlottesville, Virginia, United States|GSK Investigational Site, Chesapeake, Virginia, United States|GSK Investigational Site, Midlothian, Virginia, United States|GSK Investigational Site, Vienna, Virginia, United States|GSK Investigational Site, Virginia Beach, Virginia, United States|GSK Investigational Site, Huntington, West Virginia, United States|GSK Investigational Site, La Crosse, Wisconsin, United States|GSK Investigational Site, Madison, Wisconsin, United States|GSK Investigational Site, Marshfield, Wisconsin, United States, , https://ClinicalTrials.gov/show/NCT00578175
